mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2019-07-21 15:31:38.932496640,60.0539,-139.3325,2801.0,44.0,-1629.0,47.3,2278.0,41.7,12,S,1B,3413
2018-03-16 15:31:26.370967040,60.0539,-139.3325,3842.0,87.0,-2388.0,92.1,3010.0,84.1,12,S,1B,3413
2018-09-11 03:02:32.896968960,60.0539,-139.3325,2518.0,51.0,-1497.0,59.9,2025.0,46.1,12,S,1B,3413
2019-09-23 08:50:20.059140096,60.0539,-139.3325,6.0,3.0,3.0,5.3,-5.0,2.5,414,S,2B,3413
2018-08-17 08:56:43.559140096,60.0539,-139.3325,2844.0,30.0,-1787.0,34.9,2212.0,26.1,35,S,2A,3413
2015-07-18 15:31:55.259831040,60.0539,-139.3325,3046.0,27.0,-1912.0,29.8,2371.0,25.9,24,S,1A,3413
2019-08-06 20:48:31.559140096,60.0539,-139.3325,2730.0,18.0,-1967.0,21.6,1893.0,12.7,79,S,2B,3413
2020-04-12 20:48:24.559140096,60.0539,-139.3325,3724.0,28.0,-2257.0,37.2,2963.0,20.4,39,S,2B,3413
2019-07-15 20:58:29.059140096,60.0539,-139.3325,2979.0,47.0,-1996.0,50.4,2212.0,43.7,20,S,2A,3413
2020-08-08 20:58:30.059140096,60.0539,-139.3325,2695.0,53.0,-1641.0,48.8,2138.0,55.6,20,S,2A,3413
2019-08-01 20:48:31.559140096,60.0539,-139.3325,2740.0,29.0,-1731.0,34.1,2124.0,24.2,19,S,2A,3413
2018-03-30 08:50:53.059139840,60.0539,-139.3325,3773.0,65.0,-2180.0,72.2,3079.0,60.3,14,S,2A,3413
2017-02-22 15:31:40.620861952,60.0539,-139.3325,3966.0,66.0,-2529.0,67.3,3055.0,65.3,17,S,1A,3413
2019-03-22 08:58:00.559140352,60.0539,-139.3325,3802.0,25.0,-2292.0,31.6,3034.0,20.8,45,S,2B,3413
2018-09-06 08:53:43.559140096,60.0539,-139.3325,2520.0,100.0,-1491.0,107.8,2031.0,95.2,4,S,2B,3413
2020-08-21 08:58:28.059140096,60.0539,-139.3325,2646.0,24.0,-1801.0,28.0,1938.0,19.0,44,S,2A,3413
2017-09-17 02:54:58.833072128,60.0539,-139.3325,2505.0,53.0,-1472.0,53.2,2027.0,53.1,12,S,1A,3413
2018-07-02 15:31:31.627031040,60.0539,-139.3325,3712.0,50.0,-2255.0,53.7,2948.0,47.6,12,S,1B,3413
2019-10-16 09:04:04.059140096,60.0539,-139.3325,2.0,4.0,2.0,4.6,-1.0,2.3,404,S,2A,3413
2019-07-20 20:58:32.559140096,60.0539,-139.3325,2836.0,33.0,-1769.0,37.7,2217.0,29.4,19,S,2B,3413
2021-05-23 15:31:47.791467776,60.0539,-139.3325,4108.0,74.0,-2251.0,77.4,3436.0,72.8,12,S,1B,3413
2019-08-06 20:48:31.059140096,60.0539,-139.3325,2664.0,25.0,-1722.0,30.0,2032.0,21.0,29,S,2A,3413
2017-11-04 02:54:59.406278912,60.0539,-139.3325,2785.0,83.0,-1751.0,87.3,2166.0,79.8,11,S,1A,3413
2019-03-22 03:02:30.514361088,60.0539,-139.3325,3905.0,137.0,-2054.0,111.9,3321.0,145.9,12,S,1B,3413
2019-09-18 03:02:39.560014080,60.0539,-139.3325,2574.0,68.0,-1502.0,71.2,2090.0,66.5,12,S,1B,3413
2018-09-08 08:42:17.059140096,60.0539,-139.3325,2489.0,86.0,-1446.0,87.9,2026.0,84.7,5,S,2A,3413
