mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-04-16 08:41:29.059141120,60.1966,-141.3675,1627.0,28.0,-1453.0,29.2,-731.0,22.5,45,S,2B,3413
2018-05-01 08:44:16.559141120,60.1966,-141.3675,1703.0,34.0,-1523.0,35.2,-763.0,30.2,35,S,2B,3413
2021-02-09 20:58:28.559141120,60.1966,-141.3675,1875.0,144.0,-1615.0,162.5,-953.0,62.9,9,S,2A,3413
2021-03-13 20:48:30.059141120,60.1966,-141.3675,1662.0,69.0,-1522.0,62.9,-668.0,95.9,39,S,2A,3413
2018-08-11 15:48:37.537991936,60.1966,-141.3675,1451.0,63.0,-1279.0,58.8,-686.0,76.3,12,S,1A,3413
2021-07-02 15:48:53.699193088,60.1966,-141.3675,1794.0,64.0,-1625.0,61.3,-759.0,74.5,12,S,1A,3413
2019-04-14 09:01:29.059141120,60.1966,-141.3675,1681.0,38.0,-1504.0,39.4,-751.0,31.1,34,S,2A,3413
2018-09-16 15:48:39.285285888,60.1966,-141.3675,1386.0,51.0,-1252.0,49.4,-594.0,56.5,12,S,1A,3413
2019-05-01 21:01:26.059141120,60.1966,-141.3675,1656.0,29.0,-1480.0,30.5,-743.0,22.7,69,S,2A,3413
2019-01-03 20:55:05.059141120,60.1966,-141.3675,1260.0,16.0,-1143.0,16.2,-531.0,14.0,110,S,2B,3413
2020-05-31 15:57:05.633661952,60.1966,-141.3675,1824.0,40.0,-1660.0,40.1,-755.0,42.3,24,S,1A,3413
2020-02-02 15:48:43.148606976,60.1966,-141.3675,1869.0,100.0,-1653.0,94.1,-872.0,120.6,11,S,1A,3413
2019-03-07 21:02:40.059141120,60.1966,-141.3675,1556.0,34.0,-1399.0,36.3,-682.0,21.5,50,S,2B,3413
2019-07-07 20:48:40.559141120,60.1966,-141.3675,1668.0,53.0,-1452.0,54.2,-821.0,48.2,20,S,2B,3413
