PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, AC12
Station name, ChernaburaAK2008
Begin Date, 2008-05-06
End Date, 2023-09-04
Release Date, 2023-10-05
Source file, AC12.cwu.nam14.pos
Offset from source file, 47.87 mm North, -40.07 mm East, -1.22 mm Vertical
Reference position, 54.8309633807 North Latitude, -159.5895623482 East Longitude, 84.40912 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2018-08-19,92.69, -77.50, -10.94, 2.18, 1.49, 7.09, campf,
2018-08-20,93.69, -79.44, -12.99, 2.22, 1.49, 7.06, campf,
2018-08-21,92.04, -79.95, -10.51, 2.15, 1.45, 6.84, campf,
2018-08-22,92.36, -77.56, -18.00, 2.27, 1.57, 7.29, campf,
2018-08-23,96.94, -76.52, -15.53, 2.22, 1.53, 7.2, campf,
2018-08-24,93.62, -74.62, -13.56, 2.16, 1.45, 6.85, campf,
2018-08-25,96.00, -76.85, -11.25, 2.16, 1.46, 6.91, campf,
2018-08-26,102.06, -75.76, -17.91, 2.25, 1.52, 7.28, campf,
2018-08-27,94.53, -78.62, -12.90, 2.24, 1.49, 6.96, campf,
2018-08-28,95.13, -77.63, -17.05, 2.21, 1.48, 6.97, campf,
2018-08-29,93.54, -79.10, -6.83, 2.22, 1.48, 7.06, campf,
2018-08-30,97.10, -80.59, -10.40, 2.15, 1.46, 6.87, campf,
2018-08-31,93.17, -77.84, -10.32, 2.16, 1.46, 6.9, campf,
2018-09-01,95.37, -77.64, -5.87, 2.21, 1.48, 7.02, campf,
2018-09-02,97.69, -79.47, -9.08, 2.22, 1.48, 7, campf,
2018-09-03,95.79, -78.96, -10.14, 2.16, 1.46, 6.88, campf,
2018-09-04,95.56, -77.56, -13.15, 2.15, 1.45, 6.85, campf,
2018-09-05,94.82, -77.19, -16.38, 2.16, 1.46, 6.9, campf,
2018-09-06,94.69, -77.19, -18.33, 2.28, 1.55, 7.28, campf,
2018-09-07,98.85, -80.19, -10.16, 2.2, 1.5, 7.07, campf,
2018-09-08,96.49, -77.95, -15.20, 2.16, 1.46, 6.93, campf,
2018-09-09,97.08, -78.68, -11.94, 2.14, 1.46, 6.85, campf,
2018-09-10,97.47, -78.16, -12.26, 2.15, 1.46, 6.89, campf,
2018-09-11,97.10, -78.58, -11.85, 2.19, 1.5, 7.05, campf,
2018-09-12,94.99, -78.50, -16.37, 2.14, 1.45, 6.83, campf,
2018-09-13,96.17, -80.26, -13.35, 2.16, 1.45, 6.9, campf,
2018-09-14,93.76, -78.93, -18.00, 2.22, 1.5, 7.02, campf,
2018-09-15,94.63, -78.23, -15.38, 2.14, 1.45, 6.83, campf,
2018-09-16,95.40, -78.46, -5.19, 2.15, 1.45, 6.84, campf,
2018-09-17,96.92, -80.61, -11.59, 2.16, 1.46, 6.91, campf,
2018-09-18,97.29, -80.16, -15.23, 2.15, 1.45, 6.82, campf,
2018-09-19,96.11, -79.22, -15.08, 2.15, 1.45, 6.82, campf,
2018-09-20,96.51, -79.96, -18.90, 2.15, 1.46, 6.86, campf,
2018-09-21,96.50, -79.72, -15.44, 2.14, 1.46, 6.86, campf,
2018-09-22,97.24, -77.94, -12.92, 2.16, 1.47, 6.92, campf,
2018-09-23,94.93, -79.13, -12.82, 2.15, 1.45, 6.83, campf,
2018-09-24,94.02, -75.25, -11.17, 2.2, 1.5, 6.97, campf,
2018-09-25,97.56, -79.87, -19.33, 2.15, 1.46, 6.86, campf,
2018-09-26,97.59, -81.64, -15.60, 2.15, 1.46, 6.87, campf,
2018-09-27,95.51, -80.11, -10.53, 2.24, 1.49, 6.97, campf,
2018-09-28,93.51, -79.73, -22.06, 2.17, 1.46, 6.91, campf,
2018-09-29,94.23, -84.09, -11.69, 2.16, 1.44, 6.81, campf,
2018-09-30,96.09, -81.49, -15.18, 2.15, 1.46, 6.85, campf,
2018-10-01,91.50, -79.66, -11.71, 2.36, 1.57, 7.3, campf,
2018-10-02,95.81, -78.61, -11.32, 2.16, 1.46, 6.87, campf,
2018-10-03,96.42, -77.92, -9.78, 2.15, 1.45, 6.86, campf,
2018-10-04,96.53, -77.89, -8.02, 2.17, 1.47, 7.03, campf,
2018-10-05,94.06, -80.20, -9.77, 2.14, 1.45, 6.8, campf,
2018-10-06,92.81, -78.99, -14.93, 2.18, 1.46, 6.9, campf,
2018-10-07,96.27, -78.31, -19.79, 2.22, 1.47, 6.95, campf,
2018-10-08,95.15, -81.18, -16.79, 2.14, 1.46, 6.84, campf,
2018-10-09,96.26, -80.56, -9.52, 2.24, 1.49, 6.95, campf,
2018-10-10,96.93, -79.28, -10.40, 2.17, 1.48, 7.03, campf,
2018-10-11,100.39, -76.82, -13.57, 2.18, 1.48, 7.04, campf,
2018-10-12,97.31, -77.49, -9.03, 2.16, 1.46, 6.86, campf,
2018-10-13,96.56, -79.00, -10.39, 2.17, 1.49, 7.1, campf,
2018-10-14,96.49, -81.33, -14.51, 2.15, 1.45, 6.83, campf,
2018-10-15,95.94, -81.44, -17.54, 2.19, 1.46, 6.93, campf,
2018-10-16,96.36, -80.47, -4.71, 2.21, 1.5, 6.97, campf,
2018-10-17,94.48, -79.12, -12.81, 2.17, 1.46, 6.88, campf,
2018-10-18,95.53, -79.86, -8.24, 2.18, 1.47, 6.9, supp6,
2018-10-19,96.88, -80.24, -9.97, 2.16, 1.46, 6.84, supp6,
2018-10-20,96.90, -80.11, -10.36, 2.18, 1.47, 6.92, supp6,
2018-10-21,96.98, -79.85, -10.48, 2.17, 1.46, 6.83, supp6,
2018-10-22,97.12, -80.11, -8.41, 2.22, 1.49, 7, supp6,
2018-10-23,96.64, -80.55, -7.21, 2.16, 1.46, 6.82, supp6,
2018-10-24,96.40, -80.54, -7.91, 2.29, 1.5, 7.04, supp6,
2018-10-25,98.68, -81.28, -9.07, 2.15, 1.46, 6.82, supp6,
2018-10-26,99.54, -81.00, -6.00, 2.17, 1.47, 6.9, supp6,
2018-10-27,98.50, -80.28, -2.82, 2.17, 1.46, 6.86, supp6,
2018-10-28,99.21, -81.00, -7.90, 2.17, 1.46, 6.85, supp6,
2018-10-29,96.58, -79.91, -14.24, 2.17, 1.47, 6.87, supp6,
2018-10-30,96.90, -80.87, -9.91, 2.18, 1.47, 6.87, supp6,
2018-10-31,97.68, -79.93, -12.83, 2.18, 1.47, 6.9, supp6,
2018-11-01,96.45, -80.28, -14.02, 2.17, 1.46, 6.87, supp6,
2018-11-02,95.06, -79.89, -13.39, 2.17, 1.46, 6.86, supp6,
2018-11-03,96.48, -80.93, -13.22, 2.16, 1.47, 6.84, supp6,
2018-11-04,98.28, -79.81, -15.42, 2.17, 1.48, 6.95, supp6,
2018-11-05,98.33, -79.77, -15.30, 2.17, 1.47, 6.88, supp6,
2018-11-06,98.63, -81.02, -15.60, 2.17, 1.46, 6.89, supp6,
2018-11-07,97.94, -81.08, -10.59, 2.15, 1.46, 6.8, supp6,
2018-11-08,98.60, -80.21, -12.21, 2.18, 1.46, 6.86, supp6,
2018-11-09,99.50, -81.16, -13.79, 2.17, 1.47, 6.86, supp6,
2018-11-10,98.13, -80.18, -10.60, 2.15, 1.47, 6.86, supp6,
2018-11-11,95.69, -80.77, -14.29, 2.17, 1.46, 6.86, supp6,
2018-11-12,95.70, -82.21, -12.96, 2.18, 1.48, 6.99, supp6,
2018-11-13,97.28, -81.36, -8.46, 2.15, 1.45, 6.79, supp6,
2018-11-14,98.71, -81.70, -10.41, 2.17, 1.47, 6.88, supp6,
2018-11-15,97.82, -80.97, -9.87, 2.18, 1.48, 6.96, supp6,
2018-11-16,98.30, -80.05, -11.45, 2.17, 1.47, 6.89, supp6,
2018-11-17,97.98, -81.43, -11.13, 2.19, 1.48, 7.04, supp6,
2018-11-18,99.96, -81.76, -4.06, 2.18, 1.47, 6.96, supp6,
2018-11-19,98.72, -82.31, -10.96, 2.19, 1.48, 7.02, supp6,
2018-11-20,98.91, -79.97, -9.29, 2.2, 1.48, 7, supp6,
2018-11-21,102.61, -84.09, -4.31, 2.2, 1.49, 7.09, supp6,
2018-11-22,99.24, -82.21, -5.20, 2.25, 1.52, 7.16, supp6,
2018-11-23,96.72, -81.44, -8.03, 2.18, 1.49, 6.96, supp6,
2018-11-24,96.32, -82.60, -4.32, 2.27, 1.52, 7.18, supp6,
2018-11-25,97.05, -82.84, -4.23, 2.19, 1.48, 7, supp6,
2018-11-26,97.14, -81.73, -3.86, 2.2, 1.49, 7.03, supp6,
2018-11-27,96.98, -82.07, -4.85, 2.19, 1.49, 7.03, supp6,
2018-11-28,98.17, -81.50, -9.17, 2.2, 1.48, 7.02, supp6,
2018-11-29,98.86, -81.36, -10.22, 2.23, 1.51, 7.17, supp6,
2018-11-30,96.94, -79.97, -13.25, 2.23, 1.51, 7.2, supp6,
2018-12-01,99.69, -79.41, -10.96, 2.24, 1.53, 7.14, supp6,
2018-12-02,99.77, -80.19, -12.48, 2.19, 1.48, 7.02, supp6,
2018-12-03,99.11, -82.14, -10.77, 2.2, 1.49, 7.06, supp6,
2018-12-04,98.42, -79.88, -8.83, 2.2, 1.49, 7.07, supp6,
2018-12-05,97.94, -81.74, -10.35, 2.18, 1.48, 6.98, supp6,
2018-12-06,97.55, -81.86, -10.08, 2.19, 1.48, 6.98, supp6,
2018-12-07,97.52, -82.33, -9.80, 2.28, 1.51, 7.22, supp6,
2018-12-08,98.50, -82.07, -5.39, 2.21, 1.5, 7.05, supp6,
2018-12-09,98.36, -82.48, -0.59, 2.21, 1.48, 7.04, supp6,
2018-12-10,98.32, -81.17, -1.94, 2.19, 1.48, 6.99, supp6,
2018-12-11,97.12, -83.42, -4.87, 2.16, 1.47, 6.89, supp6,
2018-12-12,96.28, -82.54, -0.91, 2.17, 1.46, 6.85, supp6,
2018-12-13,97.68, -81.75, -5.81, 2.18, 1.47, 6.9, supp6,
2018-12-14,98.56, -81.92, -3.76, 2.21, 1.51, 7.18, supp6,
2018-12-15,99.34, -82.22, -5.61, 2.18, 1.48, 7.02, supp6,
2018-12-16,98.86, -83.19, -6.16, 2.15, 1.47, 6.89, supp6,
2018-12-17,97.94, -83.77, -7.53, 2.15, 1.46, 6.86, supp6,
2018-12-18,99.63, -82.54, -5.23, 2.17, 1.47, 6.87, supp6,
2018-12-19,98.11, -82.82, -3.56, 2.19, 1.49, 7.06, supp6,
2018-12-20,99.60, -82.61, -14.82, 2.15, 1.47, 6.86, supp6,
2018-12-21,98.60, -82.43, -11.40, 2.18, 1.47, 6.91, supp6,
2018-12-22,96.91, -82.43, -9.67, 2.16, 1.47, 6.91, supp6,
2018-12-23,97.40, -82.12, -14.67, 2.15, 1.45, 6.82, supp6,
2018-12-24,98.00, -82.54, -13.67, 2.15, 1.47, 6.83, supp6,
2018-12-25,97.27, -82.30, -18.29, 2.19, 1.48, 7.01, supp6,
2018-12-26,96.32, -81.41, -14.35, 2.24, 1.53, 7.21, supp6,
2018-12-27,96.05, -81.98, -19.71, 2.19, 1.48, 6.91, supp6,
2018-12-28,98.54, -82.24, -14.33, 2.2, 1.49, 7.05, supp6,
2018-12-29,96.63, -82.83, -14.37, 2.19, 1.48, 7.04, supp6,
2018-12-30,97.10, -81.47, -18.46, 2.2, 1.49, 7.07, supp6,
2018-12-31,98.07, -82.07, -16.67, 2.19, 1.49, 7.05, supp6,
2019-01-01,97.81, -82.43, -12.07, 2.18, 1.49, 7.04, supp6,
2019-01-02,98.12, -82.95, -12.17, 2.18, 1.48, 7.01, supp6,
2019-01-03,98.30, -82.82, -12.88, 2.19, 1.47, 7.01, supp6,
2019-01-04,97.73, -81.43, -10.82, 2.16, 1.47, 6.87, supp6,
2019-01-05,97.60, -82.19, -16.90, 2.16, 1.47, 6.88, supp6,
2019-01-06,97.12, -80.97, -12.18, 2.15, 1.47, 6.9, supp6,
2019-01-07,98.51, -81.41, -18.51, 2.17, 1.48, 7.01, supp6,
2019-01-08,97.08, -82.03, -22.81, 2.27, 1.5, 7.16, supp6,
2019-01-09,99.74, -83.68, -20.87, 2.16, 1.47, 6.88, supp6,
2019-01-10,97.70, -82.63, -20.33, 2.23, 1.48, 6.98, supp6,
2019-01-11,96.91, -82.95, -14.77, 2.2, 1.52, 7.03, supp6,
2019-01-12,98.15, -83.72, -17.28, 2.19, 1.51, 7.01, supp6,
2019-01-13,97.49, -81.07, -14.73, 2.14, 1.45, 6.82, supp6,
2019-01-14,97.53, -83.10, -15.90, 2.16, 1.45, 6.82, supp6,
2019-01-15,96.80, -84.82, -17.02, 2.15, 1.46, 6.84, supp6,
2019-01-16,97.30, -83.58, -14.18, 2.16, 1.47, 6.88, supp6,
2019-01-17,98.58, -82.82, -13.79, 2.16, 1.48, 6.87, supp6,
2019-01-18,98.71, -83.59, -13.58, 2.22, 1.5, 6.99, supp6,
2019-01-19,98.11, -82.95, -16.44, 2.23, 1.47, 6.93, supp6,
2019-01-20,99.34, -83.27, -17.70, 2.24, 1.52, 7.12, supp6,
2019-01-21,98.19, -82.43, -21.81, 2.19, 1.5, 7.03, supp6,
2019-01-22,97.34, -82.23, -24.19, 2.21, 1.52, 7.24, supp6,
2019-01-23,98.03, -82.15, -28.08, 2.18, 1.48, 7.07, supp6,
2019-01-24,98.97, -82.63, -22.24, 2.18, 1.48, 7.04, supp6,
2019-01-25,100.33, -82.22, -21.60, 2.18, 1.47, 7.01, supp6,
2019-01-26,102.44, -80.30, -22.95, 2.25, 1.51, 7.03, supp6,
2019-01-27,98.45, -82.50, -25.41, 2.22, 1.49, 6.92, supp6,
2019-01-28,99.83, -82.30, -25.22, 2.16, 1.47, 6.91, supp6,
2019-01-29,98.99, -84.10, -15.32, 2.16, 1.46, 6.89, supp6,
2019-01-30,99.42, -83.64, -15.64, 2.17, 1.46, 6.85, supp6,
2019-01-31,98.47, -82.60, -21.70, 2.25, 1.49, 7.05, supp6,
2019-02-01,98.12, -84.35, -16.12, 2.16, 1.48, 6.85, supp6,
2019-02-02,98.54, -83.70, -12.65, 2.17, 1.48, 6.89, supp6,
2019-02-03,101.00, -80.60, -9.42, 2.17, 1.47, 6.86, supp6,
2019-02-04,100.98, -81.95, -16.78, 2.16, 1.46, 6.86, supp6,
2019-02-05,99.98, -82.71, -14.73, 2.17, 1.45, 6.85, supp6,
2019-02-06,98.31, -82.89, -16.98, 2.16, 1.46, 6.85, supp6,
2019-02-07,101.00, -80.58, -19.52, 2.17, 1.48, 6.91, supp6,
2019-02-08,98.47, -81.47, -22.35, 2.15, 1.46, 6.82, supp6,
2019-02-09,98.12, -83.93, -17.63, 2.16, 1.47, 6.84, supp6,
2019-02-10,98.37, -85.29, -15.21, 2.16, 1.47, 6.84, supp6,
2019-02-11,97.32, -82.33, -12.61, 2.19, 1.51, 7.14, supp6,
2019-02-12,98.70, -83.84, -8.51, 2.24, 1.54, 7.21, supp6,
2019-02-13,100.20, -84.16, -7.50, 2.18, 1.48, 6.91, supp6,
2019-02-14,100.04, -82.88, -6.38, 2.22, 1.5, 6.97, supp6,
2019-02-15,99.56, -83.43, -15.44, 2.21, 1.5, 6.93, supp6,
2019-02-16,98.63, -83.94, -18.40, 2.16, 1.46, 6.86, supp6,
2019-02-17,100.05, -80.13, -17.63, 2.16, 1.47, 6.89, supp6,
2019-02-18,98.99, -82.76, -17.43, 2.22, 1.5, 7.01, supp6,
2019-02-19,102.63, -83.26, -11.10, 2.14, 1.47, 6.84, supp6,
2019-02-20,100.13, -82.60, -20.46, 2.15, 1.47, 6.88, supp6,
2019-02-21,100.32, -84.77, -9.11, 2.15, 1.47, 6.88, supp6,
2019-02-22,99.54, -83.79, -17.04, 2.18, 1.48, 6.95, supp6,
2019-02-23,97.62, -84.07, -18.77, 2.16, 1.47, 6.9, supp6,
2019-02-24,93.94, -81.50, -19.03, 2.16, 1.48, 6.87, supp6,
2019-02-25,97.43, -82.31, -18.19, 2.14, 1.47, 6.84, supp6,
2019-02-26,94.18, -82.40, -15.71, 2.22, 1.51, 7.06, supp6,
2019-02-27,97.03, -85.02, -16.98, 2.19, 1.48, 6.95, supp6,
2019-02-28,97.31, -84.29, -20.30, 2.18, 1.48, 6.91, supp6,
2019-03-01,96.93, -82.87, -16.19, 2.23, 1.55, 7.15, supp6,
2019-03-02,99.68, -84.03, -14.61, 2.15, 1.46, 6.85, supp6,
2019-03-03,98.14, -83.13, -14.90, 2.14, 1.46, 6.86, supp6,
2019-03-04,97.28, -84.27, -25.46, 2.17, 1.48, 6.92, supp6,
2019-03-05,97.56, -82.00, -17.62, 2.18, 1.48, 6.89, supp6,
2019-03-06,100.23, -84.89, -9.72, 2.17, 1.47, 6.88, supp6,
2019-03-07,96.96, -84.18, -12.90, 2.16, 1.47, 6.84, supp6,
2019-03-08,97.86, -82.76, -10.94, 2.15, 1.46, 6.86, supp6,
2019-03-09,100.10, -83.29, -14.53, 2.17, 1.47, 6.91, supp6,
2019-03-10,98.92, -82.93, -7.47, 2.17, 1.47, 6.92, supp6,
2019-03-11,101.66, -83.96, -8.07, 2.16, 1.47, 6.89, supp6,
2019-03-12,99.19, -82.90, -10.07, 2.14, 1.46, 6.84, supp6,
2019-03-13,98.94, -83.31, -9.76, 2.15, 1.47, 6.85, supp6,
2019-03-14,99.30, -83.51, -10.76, 2.16, 1.47, 6.92, supp6,
2019-03-15,98.70, -82.95, -10.62, 2.21, 1.49, 7.03, supp6,
2019-03-16,97.76, -82.54, -15.13, 2.17, 1.47, 6.93, supp6,
2019-03-17,99.86, -84.58, -19.41, 2.16, 1.47, 6.92, supp6,
2019-03-18,100.02, -84.16, -20.14, 2.15, 1.46, 6.84, supp6,
2019-03-19,100.64, -83.99, -17.35, 2.15, 1.47, 6.91, supp6,
2019-03-20,100.21, -84.22, -20.37, 2.15, 1.47, 6.88, supp6,
2019-03-21,99.60, -83.27, -11.18, 2.16, 1.46, 6.9, supp6,
2019-03-22,99.44, -83.81, -15.48, 2.19, 1.5, 7.12, supp6,
2019-03-23,98.92, -83.76, -13.03, 2.14, 1.46, 6.85, supp6,
2019-03-24,99.67, -82.78, -14.50, 2.15, 1.46, 6.87, supp6,
2019-03-25,97.46, -84.46, -18.10, 2.15, 1.46, 6.86, supp6,
2019-03-26,99.83, -84.91, -13.07, 2.15, 1.46, 6.88, supp6,
2019-03-27,100.68, -83.67, -10.45, 2.18, 1.49, 7.17, supp6,
2019-03-28,100.95, -83.18, -18.43, 2.16, 1.46, 6.9, supp6,
2019-03-29,100.64, -82.87, -20.64, 2.14, 1.47, 6.87, supp6,
2019-03-30,101.13, -82.79, -17.90, 2.21, 1.49, 7.02, supp6,
2019-03-31,100.16, -84.02, -16.12, 2.18, 1.5, 7.12, supp6,
2019-04-01,99.37, -82.33, -16.34, 2.19, 1.5, 7.01, supp6,
2019-04-02,99.05, -84.32, -20.37, 2.22, 1.5, 7.09, supp6,
2019-04-03,100.09, -81.21, -12.76, 2.16, 1.47, 6.92, supp6,
2019-04-04,98.81, -84.21, -9.43, 2.15, 1.47, 6.88, supp6,
2019-04-05,99.81, -84.53, -8.30, 2.14, 1.46, 6.85, supp6,
2019-04-06,101.65, -84.26, -11.83, 2.15, 1.47, 6.91, supp6,
2019-04-07,100.13, -84.02, -12.22, 2.19, 1.48, 7.1, supp6,
2019-04-08,100.24, -82.88, -14.53, 2.17, 1.48, 6.97, supp6,
2019-04-09,100.49, -83.81, -13.54, 2.21, 1.52, 7.1, supp6,
2019-04-10,97.91, -82.49, -21.60, 2.28, 1.52, 7.19, supp6,
2019-04-11,99.04, -82.82, -17.28, 2.22, 1.5, 7.12, supp6,
2019-04-12,99.46, -81.68, -13.22, 2.17, 1.49, 7.06, supp6,
2019-04-13,100.27, -83.06, -12.45, 2.16, 1.47, 6.94, supp6,
2019-04-14,100.01, -83.01, -16.83, 2.17, 1.47, 6.96, supp6,
2019-04-15,100.20, -84.08, -11.55, 2.14, 1.46, 6.86, supp6,
2019-04-16,100.37, -83.32, -17.10, 2.13, 1.47, 6.87, supp6,
2019-04-17,100.78, -83.63, -13.97, 2.15, 1.47, 6.93, supp6,
2019-04-18,100.76, -82.52, -12.40, 2.17, 1.46, 6.94, supp6,
2019-04-19,101.28, -83.40, -7.84, 2.18, 1.5, 7.19, supp6,
2019-04-20,100.15, -84.06, -13.99, 2.17, 1.47, 6.95, supp6,
2019-04-21,101.39, -83.14, -12.89, 2.14, 1.47, 6.88, supp6,
2019-04-22,100.76, -84.69, -15.79, 2.14, 1.47, 6.9, supp6,
2019-04-23,101.09, -84.48, -11.55, 2.14, 1.47, 6.9, supp6,
2019-04-24,101.81, -83.76, -9.22, 2.2, 1.48, 7, supp6,
2019-04-25,100.46, -83.46, -13.44, 2.21, 1.49, 7.07, supp6,
2019-04-26,101.29, -84.28, -18.15, 2.13, 1.47, 6.87, supp6,
2019-04-27,99.54, -83.83, -21.38, 2.14, 1.46, 6.88, supp6,
2019-04-28,100.49, -83.53, -18.46, 2.16, 1.48, 6.97, supp6,
2019-04-29,100.44, -84.32, -24.80, 2.16, 1.47, 6.94, supp6,
2019-04-30,99.41, -81.79, -25.56, 2.16, 1.47, 6.91, supp6,
2019-05-01,96.89, -85.89, -24.03, 2.15, 1.47, 6.92, supp6,
2019-05-02,101.10, -84.41, -13.92, 2.19, 1.48, 6.99, supp6,
2019-05-03,100.91, -83.25, -14.48, 2.2, 1.5, 7.04, supp6,
2019-05-04,101.49, -83.90, -13.44, 2.16, 1.48, 6.94, supp6,
2019-05-05,99.65, -83.37, -16.77, 2.15, 1.46, 6.86, supp6,
2019-05-06,99.62, -83.90, -17.47, 2.15, 1.46, 6.85, supp6,
2019-05-07,98.79, -83.21, -18.27, 2.18, 1.48, 7.04, supp6,
2019-05-08,99.16, -84.63, -18.16, 2.18, 1.5, 7.11, supp6,
2019-05-09,100.30, -84.04, -17.53, 2.16, 1.48, 6.93, supp6,
2019-05-10,101.14, -83.28, -16.34, 2.15, 1.47, 6.88, supp6,
2019-05-11,99.33, -83.39, -18.24, 2.15, 1.46, 6.86, supp6,
2019-05-12,99.75, -83.92, -21.62, 2.15, 1.46, 6.85, supp6,
2019-05-13,100.75, -83.61, -17.01, 2.14, 1.46, 6.85, supp6,
2019-05-14,102.01, -84.05, -19.13, 2.15, 1.48, 6.92, supp6,
2019-05-15,101.14, -84.19, -18.24, 2.16, 1.48, 6.91, supp6,
2019-05-16,102.24, -83.73, -13.39, 2.15, 1.47, 6.86, supp6,
2019-05-17,101.69, -83.97, -14.98, 2.15, 1.46, 6.87, supp6,
2019-05-18,101.99, -84.46, -22.24, 2.2, 1.49, 7.01, supp6,
2019-05-19,100.84, -83.87, -17.82, 2.15, 1.47, 6.88, supp6,
2019-05-20,101.15, -83.78, -17.83, 2.16, 1.48, 6.91, supp6,
2019-05-21,100.17, -84.35, -23.01, 2.15, 1.47, 6.9, supp6,
2019-05-22,102.42, -85.44, -20.30, 2.23, 1.49, 7.07, supp6,
2019-05-23,101.97, -84.47, -20.46, 2.16, 1.47, 6.89, supp6,
2019-05-24,101.11, -85.50, -21.42, 2.16, 1.47, 6.92, supp6,
2019-05-25,100.14, -83.95, -18.18, 2.15, 1.48, 6.9, supp6,
2019-05-26,102.01, -85.20, -23.88, 2.15, 1.48, 6.91, supp6,
2019-05-27,100.51, -85.40, -20.91, 2.17, 1.47, 6.93, supp6,
2019-05-28,101.32, -84.74, -18.29, 2.16, 1.46, 6.87, supp6,
2019-05-29,100.65, -85.05, -18.46, 2.16, 1.47, 6.9, supp6,
2019-05-30,100.27, -84.17, -20.93, 2.14, 1.47, 6.88, supp6,
2019-05-31,100.29, -86.59, -16.89, 2.15, 1.47, 6.89, supp6,
2019-06-01,102.69, -85.49, -15.52, 2.15, 1.47, 6.93, supp6,
2019-06-02,101.70, -85.52, -11.45, 2.17, 1.47, 6.92, supp6,
2019-06-03,102.02, -85.51, -9.92, 2.15, 1.46, 6.83, supp6,
2019-06-04,101.04, -84.61, -15.90, 2.15, 1.46, 6.85, supp6,
2019-06-05,101.68, -85.35, -15.00, 2.16, 1.48, 6.91, supp6,
2019-06-06,102.51, -85.02, -19.94, 2.18, 1.49, 7.08, supp6,
2019-06-07,102.21, -84.67, -20.18, 2.17, 1.47, 6.92, supp6,
2019-06-08,101.42, -85.44, -18.28, 2.16, 1.46, 6.89, supp6,
2019-06-09,101.41, -85.01, -12.22, 2.15, 1.46, 6.86, supp6,
2019-06-10,101.68, -85.03, -12.91, 2.19, 1.5, 7.08, supp6,
2019-06-11,101.29, -85.11, -16.06, 2.19, 1.49, 7.07, supp6,
2019-06-12,101.68, -85.56, -16.58, 2.18, 1.49, 7.06, supp6,
2019-06-13,103.34, -84.58, -14.76, 2.2, 1.48, 7.05, supp6,
2019-06-14,99.73, -85.11, -14.40, 2.19, 1.48, 7.03, supp6,
2019-06-15,100.80, -85.24, -11.98, 2.18, 1.49, 7.04, supp6,
2019-06-16,101.18, -84.54, -12.32, 2.2, 1.49, 7.06, supp6,
2019-06-17,101.76, -85.33, -9.28, 2.19, 1.49, 7.05, supp6,
2019-06-18,101.02, -84.49, -8.79, 2.18, 1.48, 7.02, supp6,
2019-06-19,100.71, -84.32, -13.57, 2.29, 1.54, 7.26, supp6,
2019-06-20,100.98, -84.62, -11.41, 2.29, 1.55, 7.27, supp6,
2019-06-21,101.83, -85.26, -19.40, 2.6, 1.92, 9.34, supp6,
2019-06-22,100.79, -84.35, -12.65, 2.19, 1.49, 7.07, supp6,
2019-06-23,102.06, -83.28, -18.68, 2.19, 1.49, 7.08, supp6,
2019-06-24,100.39, -84.25, -17.09, 2.23, 1.52, 7.19, supp6,
2019-06-25,101.97, -84.97, -14.61, 2.19, 1.49, 7.06, supp6,
2019-06-26,102.76, -86.57, -6.62, 2.2, 1.5, 7.11, supp6,
2019-06-27,103.55, -82.59, -13.27, 2.2, 1.5, 7.14, supp6,
2019-06-28,99.77, -83.37, -21.26, 2.19, 1.49, 7.08, supp6,
2019-06-29,100.78, -85.62, -19.57, 2.16, 1.47, 6.9, supp6,
2019-06-30,100.08, -85.11, -15.62, 2.15, 1.46, 6.84, supp6,
2019-07-01,102.27, -85.09, -18.82, 2.16, 1.47, 6.9, supp6,
2019-07-02,99.34, -84.23, -17.23, 2.17, 1.48, 6.95, supp6,
2019-07-03,98.56, -84.42, -17.50, 2.15, 1.47, 6.93, supp6,
2019-07-04,99.71, -84.50, -14.57, 2.15, 1.46, 6.86, supp6,
2019-07-05,98.51, -85.17, -20.42, 2.16, 1.46, 6.88, supp6,
2019-07-06,101.50, -84.81, -19.59, 2.17, 1.46, 6.9, supp6,
2019-07-07,101.06, -84.38, -18.70, 2.17, 1.47, 6.94, supp6,
2019-07-08,99.25, -84.47, -19.25, 2.15, 1.47, 6.9, supp6,
2019-07-09,100.22, -85.14, -16.87, 2.15, 1.46, 6.87, supp6,
2019-07-10,99.01, -85.39, -16.74, 2.15, 1.46, 6.87, supp6,
2019-07-11,101.91, -85.17, -10.28, 2.15, 1.46, 6.85, supp6,
2019-07-12,100.65, -86.04, -12.66, 2.16, 1.47, 6.92, suppl,
2019-07-13,99.33, -83.97, -15.61, 2.23, 1.52, 7.2, suppl,
2019-07-14,100.34, -84.86, -18.88, 2.23, 1.53, 7.12, supp6,
2019-07-15,101.25, -83.92, -15.98, 2.16, 1.49, 7.02, supp6,
2019-07-16,101.50, -85.06, -18.07, 2.18, 1.5, 7.07, supp6,
2019-07-17,101.49, -84.49, -8.44, 2.2, 1.5, 7.12, supp6,
2019-07-18,102.60, -85.05, -15.53, 2.21, 1.5, 7.13, supp6,
2019-07-19,101.88, -83.62, -21.25, 2.26, 1.54, 7.2, supp6,
2019-07-20,101.62, -83.81, -18.40, 2.18, 1.48, 6.98, supp6,
